County,Year,Indicator,Measure,Year,Jan-Mar,Apr-Jun,Jul-Sep,Oct-Dec,Annual
Baker,2015,Naloxone Administered by EMS,Count,2015,9,16,11,11,47
Baker,2015,Naloxone Administered Prior to EMS,Count,2015,2,4,1,2,9
Baker,2015,Naloxone Administration Not Applicable/Not Recorded,Count,2015,0,0,0,0,0
Pasco,2017,Opioid Overdose Deaths,Count,2017,23,21,29,52,125
Pasco,2017,Drug Overdose Deaths,Count,2017,33,36,41,58,168
Pasco,2017,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,26.1
Pasco,2017,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,33.0
Pasco,2017,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2017,40,7,4,7,58
Pasco,2017,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2017,53,189,214,255,711
Pasco,2017,All Drug Non-fatal Overdose Emergency Department Visits,Count,2017,184,229,218,276,907
Pasco,2017,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2017,129,178,160,226,693
Pasco,2017,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2017,55,52,56,51,214
Pasco,2017,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,48,87,80,136,351
Pasco,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2017,38,82,72,128,320
Pasco,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2017,10,5,8,8,31
Pasco,2017,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,14,45,26,69,154
Pasco,2017,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,14,43,25,67,149
Pasco,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,<5,<5,<5,5
Pasco,2017,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,9,14,7,12,42
Pasco,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,7,11,6,8,32
Pasco,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,<5,<5,<5,10
Pasco,2017,All Drug Non-fatal Overdose Hospitalizations,Count,2017,202,227,230,241,900
Pasco,2017,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2017,125,145,151,173,594
Pasco,2017,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2017,78,82,80,68,308
Pasco,2017,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,81,105,83,114,383
Pasco,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,60,79,72,94,305
Pasco,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,21,26,11,20,78
Pasco,2017,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,10,8,13,34
Pasco,2017,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,9,7,13,32
Pasco,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,<5,<5,<5
Pasco,2017,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,17,24,23,34,98
Pasco,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,14,22,20,31,87
Pasco,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,<5,<5,11
Pasco,2017,Florida Poison Information Network Calls Related to Opioids,Count,2017,28,27,29,34,118
Pasco,2017,Naloxone Administered,Count,2017,64,134,136,217,551
Pasco,2017,Naloxone Administered by EMS,Count,2017,61,124,127,189,501
Pasco,2017,Naloxone Administered Prior to EMS,Count,2017,3,10,9,28,50
Pasco,2017,Naloxone Administration Not Applicable/Not Recorded,Count,2017,0,0,0,0,0
Madison,2019,Opioid Overdose Deaths,Count,2019,0,0,0,0,0
Madison,2019,Drug Overdose Deaths,Count,2019,0,1,1,0,2
Madison,2019,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,0.0
Madison,2019,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,8.4
Madison,2019,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2019,2,0,0,2,4
Madison,2019,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2019,7,3,1,5,16
Madison,2019,All Drug Non-fatal Overdose Emergency Department Visits,Count,2019,9,<5,5,6,22
Madison,2019,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2019,5,<5,<5,5,14
Madison,2019,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,8
Madison,2019,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2019,<5,<5,<5,<5,<5
Madison,2019,All Drug Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,6,14
Madison,2019,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2019,<5,<5,<5,6,11
Madison,2019,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2019,<5,<5,<5,<5,<5
Madison,2019,Florida Poison Information Network Calls Related to Opioids,Count,2019,1,0,0,0,1
Madison,2019,Naloxone Administered,Count,2019,7,5,0,9,21
Madison,2019,Naloxone Administered by EMS,Count,2019,7,5,0,9,21
Madison,2019,Naloxone Administered Prior to EMS,Count,2019,0,0,0,0,0
Madison,2019,Naloxone Administration Not Applicable/Not Recorded,Count,2019,0,0,0,0,0
Madison,2018,Opioid Overdose Deaths,Count,2018,0,2,0,0,2
Madison,2018,Drug Overdose Deaths,Count,2018,0,3,1,0,4
Madison,2018,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,12.2
Madison,2018,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2018,,,,,22.3
Madison,2018,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2018,2,0,0,0,2
Madison,2018,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2018,6,7,4,0,17
Madison,2018,All Drug Non-fatal Overdose Emergency Department Visits,Count,2018,8,<5,10,<5,24
Madison,2018,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2018,6,<5,7,<5,17
Madison,2018,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,7
Madison,2018,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2018,<5,<5,<5,<5,<5
Madison,2018,All Drug Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,12
Madison,2018,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,7
Madison,2018,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,5
Madison,2018,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2018,<5,<5,<5,<5,<5
Madison,2018,Florida Poison Information Network Calls Related to Opioids,Count,2018,0,0,2,0,2
Madison,2018,Naloxone Administered,Count,2018,3,1,2,6,12
Madison,2018,Naloxone Administered by EMS,Count,2018,3,1,2,6,12
Madison,2018,Naloxone Administered Prior to EMS,Count,2018,0,0,0,0,0
Madison,2018,Naloxone Administration Not Applicable/Not Recorded,Count,2018,0,0,0,0,0
Lafayette,2020,Opioid Overdose Deaths,Count,2020,0,0,0,0,0
Lafayette,2020,Drug Overdose Deaths,Count,2020,0,0,0,0,0
Lafayette,2020,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,0.0
Lafayette,2020,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,0.0
Lafayette,2020,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2020,0,0,0,,0
Lafayette,2020,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2020,1,1,7,,9
Lafayette,2020,All Drug Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,9
Lafayette,2020,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,6
Lafayette,2020,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,All Drug Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,6
Lafayette,2020,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,5
Lafayette,2020,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,<5
Lafayette,2020,Florida Poison Information Network Calls Related to Opioids,Count,2020,0,0,0,0,0
Lafayette,2020,Naloxone Administered,Count,2020,1,2,2,,5
Lafayette,2020,Naloxone Administered by EMS,Count,2020,1,2,2,,5
Lafayette,2020,Naloxone Administered Prior to EMS,Count,2020,0,0,0,,0
Lafayette,2020,Naloxone Administration Not Applicable/Not Recorded,Count,2020,0,0,0,,0
Osceola,2020,Opioid Overdose Deaths,Count,2020,33,21,24,23,101
Osceola,2020,Drug Overdose Deaths,Count,2020,40,22,29,26,117
Osceola,2020,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,26.5
Osceola,2020,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,30.4
Osceola,2020,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2020,92,73,76,,241
Osceola,2020,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2020,258,244,297,,799
Osceola,2020,All Drug Non-fatal Overdose Emergency Department Visits,Count,2020,197,183,185,180,745
Osceola,2020,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2020,169,150,156,147,622
Osceola,2020,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2020,28,33,31,33,125
Osceola,2020,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2020,98,73,83,77,331
Osceola,2020,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2020,97,70,79,73,319
Osceola,2020,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2020,<5,<5,<5,<5,12
Osceola,2020,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2020,62,37,49,25,173
Osceola,2020,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2020,61,35,46,25,167
Osceola,2020,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,6
Osceola,2020,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,11,12,12,9,44
Osceola,2020,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,10,11,12,9,42
Osceola,2020,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2020,<5,<5,<5,<5,<5
Osceola,2020,All Drug Non-fatal Overdose Hospitalizations,Count,2020,96,140,104,132,472
Osceola,2020,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2020,66,90,60,87,303
Osceola,2020,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2020,31,51,46,46,174
Osceola,2020,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,21,40,25,31,117
Osceola,2020,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,19,37,20,29,105
Osceola,2020,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,5,<5,12
Osceola,2020,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,12,23,9,11,55
Osceola,2020,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,11,22,6,10,49
Osceola,2020,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,<5,<5,<5,6
Osceola,2020,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,19,17,22,20,78
Osceola,2020,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,19,12,16,18,65
Osceola,2020,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2020,<5,5,6,<5,13
Osceola,2020,Florida Poison Information Network Calls Related to Opioids,Count,2020,8,7,16,7,38
Osceola,2020,Naloxone Administered,Count,2020,169,142,156,,467
Osceola,2020,Naloxone Administered by EMS,Count,2020,133,118,133,,384
Osceola,2020,Naloxone Administered Prior to EMS,Count,2020,36,24,22,,82
Osceola,2020,Naloxone Administration Not Applicable/Not Recorded,Count,2020,0,0,1,,1
Palm Beach,2020,Opioid Overdose Deaths,Count,2020,150,180,144,130,604
Palm Beach,2020,Drug Overdose Deaths,Count,2020,164,194,154,140,652
Palm Beach,2020,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,47.1
Palm Beach,2020,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2020,,,,,50.4
Palm Beach,2020,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2020,707,738,781,,2226
